식품명,대표식품명,식품중분류명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),나트륨(mg),비타민 A(μg RAE),비타민 D(μg),비타민 C(mg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g)
롤빵_클래식시나몬롤,롤빵,해당없음,375,,7.5,,,17.5,,,,375.0,,,,,7.5,
롤빵_녹차 도쿄롤 (L),롤빵,해당없음,330,,6.0,,,17.0,,,,100.0,,,,,13.0,
롤빵_녹차 도쿄롤 (S),롤빵,해당없음,330,,6.0,,,17.0,,,,100.0,,,,,13.0,
롤빵_달달연유롤빵,롤빵,해당없음,402,,6.52,21.74,45.65,15.22,,,,370.0,,,,7.61,5.87,0.0
롤빵_달달연유롤빵 (3개입),롤빵,해당없음,399,,6.52,21.01,45.65,15.94,,,,370.0,,,,3.62,5.8,0.0
롤빵_망고 도쿄롤 (L),롤빵,해당없음,293,,5.0,,,15.0,,,,82.0,,,,,11.0,
롤빵_망고 도쿄롤 (S),롤빵,해당없음,293,,5.0,,,15.0,,,,82.0,,,,,11.0,
롤빵_목장의아침우유롤,롤빵,해당없음,317,,5.56,,,21.11,,,,61.0,,,,,11.11,
롤빵_오리지널 도쿄롤 (L),롤빵,해당없음,328,,7.0,,,19.0,,,,90.0,,,,,12.0,
롤빵_오리지널 도쿄롤 (S),롤빵,해당없음,328,,7.0,,,19.0,,,,90.0,,,,,12.0,
롤빵_우유 생크림롤,롤빵,해당없음,306,,5.63,20.0,26.25,16.88,,,,100.0,,,,121.88,5.0,0.0
롤빵_자색 고구마 도쿄롤 (L),롤빵,해당없음,315,,4.0,,,20.0,,,,75.0,,,,,11.0,
롤빵_자색 고구마 도쿄롤 (S),롤빵,해당없음,315,,4.0,,,20.0,,,,75.0,,,,,11.0,
롤빵_카멜크림롤,롤빵,해당없음,402,,4.35,,,18.48,,,,196.0,,,,,16.3,
롤빵_화이트 초코 도쿄롤 (L),롤빵,해당없음,337,,7.0,,,19.0,,,,105.0,,,,,13.0,
롤빵_화이트 초코 도쿄롤 (S),롤빵,해당없음,337,,7.0,,,19.0,,,,105.0,,,,,13.0,
마늘빵_부드러운갈릭브레드,마늘빵,해당없음,327,,6.0,13.33,44.0,16.0,,,,333.0,,,,10.0,4.67,0.23
마늘빵_프렌치마늘빵,마늘빵,해당없음,357,,4.76,11.9,52.38,14.29,,,,429.0,,,,16.67,4.29,0.0
마늘빵_프렌치마늘빵 (5개입),마늘빵,해당없음,352,,6.67,11.43,52.38,16.19,,,,438.0,,,,14.29,4.1,0.33
마카롱_갤럭시 마카롱,마카롱,해당없음,236,,9.29,,,22.86,,,,17.0,,,,,5.0,
마카롱_까망베르 치즈 마카롱,마카롱,해당없음,354,,8.33,,,41.67,,,,104.0,,,,,7.08,
마카롱_녹차 마카롱,마카롱,해당없음,490,,5.45,,,43.03,,,,92.0,,,,,18.18,
마카롱_녹차모찌 마카롱,마카롱,해당없음,377,,3.85,,,27.69,,,,103.0,,,,,1.15,
마카롱_다크 초콜릿 마카롱,마카롱,해당없음,463,,8.57,,,45.71,,,,46.0,,,,,9.14,
마카롱_다크초코가나슈 마카롱,마카롱,해당없음,267,,3.33,,,26.67,,,,20.0,,,,,5.83,
마카롱_달고나 마카롱,마카롱,해당없음,303,,6.06,,,30.3,,,,30.0,,,,,6.06,
마카롱_더블 초코 뚱카롱,마카롱,해당없음,450,,6.67,,,40.0,,,,33.0,,,,,13.0,
마카롱_딸기 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_딸기 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_딸기 치즈케익 뚱카롱,마카롱,해당없음,617,,6.67,,,86.67,,,,50.0,,,,,10.67,
마카롱_딸기가나슈 마카롱,마카롱,해당없음,375,,4.17,20.83,45.83,33.33,,,,21.0,,,,0.0,4.58,0.0
마카롱_딸기 마카롱,마카롱,해당없음,436,,6.06,,,52.12,,,,82.0,,,,,10.91,
마카롱_딸기요거트 마카롱,마카롱,해당없음,452,,6.0,,,36.0,,,,64.0,,,,,12.0,
마카롱_딸기 퐁카롱,마카롱,해당없음,330,,6.67,,,46.67,,,,40.0,,,,,5.33,
마카롱_레드벨벳 마카롱,마카롱,해당없음,484,,4.85,,,40.61,,,,62.0,,,,,17.58,
마카롱_레몬 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_레인보우 마카롱 (5입),마카롱,해당없음,449,,8.0,,,39.0,,,,110.0,,,,,10.0,
마카롱_로즈라즈베리 뚱카롱,마카롱,해당없음,400,,4.0,,,36.0,,,,60.0,,,,,13.2,
마카롱_리얼블루베리 마카롱,마카롱,해당없음,409,,5.49,,,45.15,,,,93.0,,,,,10.55,
마카롱_리얼치즈 마카롱,마카롱,해당없음,469,,6.17,,,37.86,,,,296.0,,,,,16.46,
마카롱_마다가스카르바닐라 마카롱,마카롱,해당없음,400,,4.0,,,40.0,,,,60.0,,,,,8.0,
마카롱_마카롱,마카롱,해당없음,413,,7.5,,,22.5,,,,245.0,,,,,11.0,
마카롱_망고가나슈 마카롱,마카롱,해당없음,404,,6.67,,,30.0,,,,53.0,,,,,4.17,
마카롱_망고프로피컬 마카롱,마카롱,해당없음,400,,4.0,,,52.0,,,,40.0,,,,,5.6,
마카롱_메가초코 마카롱,마카롱,해당없음,502,,8.0,,,40.0,,,,92.0,,,,,14.0,
마카롱_민트초코 마카롱,마카롱,해당없음,477,,4.64,,,45.57,,,,73.0,,,,,16.46,
마카롱_바닐라 딜라이트 뚱카롱,마카롱,해당없음,417,,20.0,,,36.67,,,,50.0,,,,,7.67,
마카롱_바닐라 마카롱,마카롱,해당없음,498,,8.0,,,34.0,,,,98.0,,,,,14.0,
마카롱_바닐라 마카롱,마카롱,해당없음,470,,10.0,,,46.67,,,,40.0,,,,,6.0,
마카롱_바닐라 마카롱,마카롱,해당없음,519,,7.41,,,51.85,,,,74.0,,,,,7.41,
마카롱_바닐라 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_바닐라 마카롱,마카롱,해당없음,445,,6.06,,,49.7,,,,65.0,,,,,10.91,
마카롱_바닐라 마카롱,마카롱,해당없음,396,,4.17,25.0,45.83,37.5,,,,21.0,,,,0.0,6.67,0.0
마카롱_벚꽃 마카롱 5종 세트,마카롱,해당없음,456,,6.87,,51.33,27.07,,,,37.0,,,,,12.33,0.34
마카롱_벨지안초콜릿 마카롱,마카롱,해당없음,420,,4.0,,,44.0,,,,40.0,,,,,7.2,
마카롱_블루베리 마카롱,마카롱,해당없음,440,,8.57,,,48.57,,,,86.0,,,,,4.57,
마카롱_블루베리 마카롱,마카롱,해당없음,375,,5.0,,,45.0,,,,61.0,,,,,5.63,
마카롱_블루베리 마카롱,마카롱,해당없음,400,,4.0,,,48.0,,,,40.0,,,,,4.8,
마카롱_블루하와이 마카롱,마카롱,해당없음,451,,4.85,,,44.85,,,,68.0,,,,,15.76,
마카롱_뽀또치즈 마카롱,마카롱,해당없음,440,,6.25,,,29.17,,,,198.0,,,,,,
마카롱_산딸기 마카롱,마카롱,해당없음,378,,7.41,,,62.96,,,,93.0,,,,,3.7,
마카롱_산딸기 마카롱,마카롱,해당없음,400,,4.0,,,48.0,,,,40.0,,,,,4.4,
마카롱_샤인머스켓 마카롱,마카롱,해당없음,287,,2.63,,,28.95,,,,29.0,,,,,8.95,
마카롱_소다 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_솜사탕 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_순우유 뚱카롱,마카롱,해당없음,440,,4.17,,,27.08,,,,160.0,,,,,,
마카롱_슈팅요거트 마카롱,마카롱,해당없음,456,,5.91,,,45.99,,,,101.0,,,,,14.35,
마카롱_슈팅캔디 마카롱,마카롱,해당없음,365,,5.0,,,35.77,,,,76.0,,,,,1.92,
마카롱_스트로베리 마카롱,마카롱,해당없음,457,,10.0,,,46.67,,,,37.0,,,,,5.33,
마카롱_스트로베리 치즈 마카롱,마카롱,해당없음,433,,6.67,,,23.33,,,,67.0,,,,,15.67,
마카롱_얼그레이 쇼콜라 마카롱,마카롱,해당없음,500,,6.67,,,30.0,,,,43.0,,,,,20.0,
마카롱_얼그레이 마카롱,마카롱,해당없음,425,,6.06,,,47.88,,,,72.0,,,,,8.48,
마카롱_오마이그린티 마카롱,마카롱,해당없음,483,,6.9,,,44.83,,,,86.0,,,,,17.24,
마카롱_우유치즈 마카롱,마카롱,해당없음,410,,6.0,,,42.0,,,,68.0,,,,,12.0,
마카롱_유니콘 마카롱,마카롱,해당없음,236,,3.21,,,22.86,,,,17.0,,,,,5.0,
마카롱_유니콘프라페 마카롱,마카롱,해당없음,491,,8.09,,,41.28,,,,68.0,,,,,12.34,
마카롱_유자가나슈 마카롱,마카롱,해당없음,375,,4.17,20.83,41.67,33.33,,,,21.0,,,,0.0,4.58,0.0
마카롱_인절미 마카롱,마카롱,해당없음,423,,7.69,,,33.85,,,,123.0,,,,,1.15,
마카롱_천사의눈물(우유) 마카롱,마카롱,해당없음,413,,6.88,,,46.88,,,,39.0,,,,,7.5,
마카롱_초땅샌드 마카롱,마카롱,해당없음,411,,4.0,,,46.67,,,,33.0,,,,,4.44,
마카롱_초코 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_초코 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_초코떡카롱,마카롱,해당없음,375,,8.33,20.83,45.83,33.33,,,,42.0,,,,0.0,5.83,0.0
마카롱_초코 마카롱,마카롱,해당없음,448,,7.27,,,50.3,,,,61.0,,,,,10.91,
마카롱_초코 마카롱,마카롱,해당없음,375,,8.33,25.0,41.67,33.33,,,,21.0,,,,0.0,7.08,0.0
마카롱_초코악마 마카롱,마카롱,해당없음,481,,7.69,,,65.38,,,,38.0,,,,,0.77,
마카롱_초코 퐁카롱,마카롱,해당없음,273,,3.33,,,43.33,,,,33.0,,,,,2.33,
마카롱_초코프레소 마카롱,마카롱,해당없음,460,,5.91,,,42.19,,,,95.0,,,,,16.03,
마카롱_초콜릿 마카롱,마카롱,해당없음,452,,3.7,,,59.26,,,,56.0,,,,,7.41,
마카롱_치즈 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_카라멜 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_카라멜솔티드 뚱카롱,마카롱,해당없음,400,,8.0,,,36.0,,,,120.0,,,,,13.2,
마카롱_쿠앤크 마카롱,마카롱,해당없음,435,,4.17,1.88,,25.0,,,,185.0,,,,,,
마카롱_쿠앤크 마카롱,마카롱,해당없음,496,,4.0,,,32.0,,,,56.0,,,,,16.0,
마카롱_쿠쿠촉촉(오레오)가나슈 마카롱,마카롱,해당없음,429,,6.25,,,40.42,,,,64.0,,,,,12.08,
마카롱_쿠쿠촉촉(오레오) 마카롱,마카롱,해당없음,485,,6.67,,,44.24,,,,155.0,,,,,15.76,
마카롱_쿠쿠피그 마카롱,마카롱,해당없음,513,,5.13,,,33.33,,,,205.0,,,,,20.51,
마카롱_쿠크샌드 마카롱,마카롱,해당없음,400,,4.0,,,44.44,,,,36.0,,,,,0.44,
마카롱_쿠키 앤 크림 마카롱,마카롱,해당없음,483,,6.67,,,26.67,,,,60.0,,,,,16.67,
마카롱_쿠키프라페 마카롱,마카롱,해당없음,480,,6.0,,,42.0,,,,130.0,,,,,10.0,
마카롱_크랜베리딸기 마카롱,마카롱,해당없음,447,,4.22,,,42.19,,,,105.0,,,,,16.88,
마카롱_크림치즈티라미수 마카롱,마카롱,해당없음,482,,4.62,,,39.27,,,,91.0,,,,,17.49,
마카롱_타르트에빠진레드벨벳치즈 마카롱,마카롱,해당없음,500,,5.88,,,33.33,,,,106.0,,,,,17.65,
마카롱_패션후르츠 마카롱,마카롱,해당없음,303,,2.63,,,28.95,,,,50.0,,,,,10.0,
마카롱_퐁크러쉬 마카롱,마카롱,해당없음,491,,8.09,,,41.28,,,,68.0,,,,,12.34,
마카롱_프렌치 블루베리 마카롱,마카롱,해당없음,375,,4.17,20.83,50.0,41.67,,,,42.0,,,,20.83,7.92,0.0
마카롱_피스타치오 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_피스타치오 마카롱,마카롱,해당없음,440,,4.0,,,48.0,,,,60.0,,,,,10.0,
마카롱_피치오레오 마카롱,마카롱,해당없음,332,,2.63,,,34.21,,,,39.0,,,,,10.79,
마카롱_핑쿠핑쿠 마카롱,마카롱,해당없음,500,,3.23,,,35.48,,,,145.0,,,,,22.58,
마카롱_핑크솔티드 카라멜 마카롱,마카롱,해당없음,375,,4.17,,,41.67,,,,146.0,,,,,5.83,
마카롱_허니레몬 마카롱,마카롱,해당없음,470,,4.85,,,40.0,,,,59.0,,,,,18.18,
마카롱_호박고구마 마카롱,마카롱,해당없음,190,,1.9,,,19.05,,,,19.0,,,,,4.29,
마카롱_누텔라 뚱카롱,마카롱,해당없음,528,,6.0,,,39.0,,,,36.0,,,,,15.0,
마카롱_돼지바 뚱카롱,마카롱,해당없음,498,,5.0,,,25.0,,,,36.0,,,,,4.0,
마카롱_돼지바 마카롱,마카롱,해당없음,400,,4.44,,,24.44,,,,89.0,,,,,15.56,
마카롱_딸기 마카롱,마카롱,해당없음,402,,8.0,,,33.0,,,,40.0,,,,,7.0,
마카롱_딸기 마카롱,마카롱,해당없음,541,,7.81,,70.34,56.91,,,,82.0,,,,0.53,11.38,
마카롱_딸기요거트 뚱카롱,마카롱,해당없음,439,,1.4,,,22.3,,,,146.0,,,,,0.4,
마카롱_라즈베리 뚱카롱,마카롱,해당없음,493,,6.0,,,30.0,,,,28.0,,,,,9.0,
마카롱_마약옥수수 뚱카롱,마카롱,해당없음,502,,7.0,,,35.0,,,,170.0,,,,,18.0,
마카롱_말차 뚱카롱,마카롱,해당없음,466,,7.0,,,27.0,,,,29.0,,,,,8.0,
마카롱_바나나누텔라 마카롱,마카롱,해당없음,440,,4.17,,,29.17,,,,163.0,,,,,0.0,
마카롱_뽀또치즈 마카롱,마카롱,해당없음,440,,6.25,,,29.17,,,,198.0,,,,,0.0,
마카롱_뽀또치즈 마카롱,마카롱,해당없음,393,,7.14,,,19.05,,,,262.0,,,,,14.29,
마카롱_산딸기 마카롱,마카롱,해당없음,516,,6.56,,62.22,56.19,,,,73.0,,,,0.72,12.31,
마카롱_솔티드카라멜 마카롱,마카롱,해당없음,437,,6.33,,59.0,44.67,,,,61.0,,,,,8.33,
마카롱_솔티카라멜 뚱카롱,마카롱,해당없음,439,,1.4,,,22.3,,,,146.0,,,,,0.4,
마카롱_아몬드봉봉 마카롱,마카롱,해당없음,559,,7.47,,61.81,47.66,,,,66.0,,,,0.69,14.78,
마카롱_얼그레이 마카롱,마카롱,해당없음,440,,4.17,,,27.08,,,,160.0,,,,,0.0,
마카롱_연유 뚱카롱,마카롱,해당없음,469,,6.0,,,32.0,,,,38.0,,,,,9.0,
마카롱_오레오 뚱카롱,마카롱,해당없음,486,,7.0,,,29.0,,,,44.0,,,,,4.0,
마카롱_오레오 마카롱,마카롱,해당없음,417,,4.76,,,26.19,,,,202.0,,,,,11.9,
마카롱_오렌지얼그레이 마카롱,마카롱,해당없음,427,,7.0,,54.0,42.0,,,,48.0,,,,,10.0,
마카롱_요거트 마카롱,마카롱,해당없음,447,,6.67,,56.33,41.33,,,,61.0,,,,,10.67,
마카롱_우유 마카롱,마카롱,해당없음,538,,9.84,,60.56,43.44,,,,102.0,,,,0.75,13.28,
마카롱_월드콘 마카롱,마카롱,해당없음,454,,4.17,,,31.25,,,,167.0,,,,,1.46,
마카롱_인절미 뚱카롱,마카롱,해당없음,439,,1.4,,,22.3,,,,146.0,,,,,0.4,
마카롱_초코라떼 마카롱,마카롱,해당없음,410,,4.17,,,27.08,,,,148.0,,,,,0.0,
마카롱_초콜릿 마카롱,마카롱,해당없음,550,,7.69,,62.38,45.66,,,,74.0,,,,0.56,11.38,
마카롱_치즈케이크 마카롱,마카롱,해당없음,450,,7.0,,45.0,27.67,,,,179.0,,,,,10.67,
마카롱_쿠키앤크림 마카롱,마카롱,해당없음,435,,6.25,,,25.0,,,,185.0,,,,,1.88,
마카롱_쿠키앤크림 마카롱,마카롱,해당없음,550,,7.47,,62.53,49.91,,,,120.0,,,,0.75,13.44,
마카롱_크림브륄레 마카롱,마카롱,해당없음,493,,7.0,,48.0,43.0,,,,49.0,,,,,15.33,
마카롱_토피넛크런치 마카롱,마카롱,해당없음,435,,4.17,,,31.25,,,,177.0,,,,,0.0,
마카롱_핑크딸기 마카롱,마카롱,해당없음,427,,4.17,,,29.17,,,,163.0,,,,,0.0,
마카롱_황치즈 뚱카롱,마카롱,해당없음,486,,7.0,,,29.0,,,,131.0,,,,,8.0,
마카롱_황치즈 마카롱,마카롱,해당없음,553,,7.69,,59.0,44.25,,,,377.0,,,,0.63,14.06,
머핀_까놀레,머핀,해당없음,333,,4.44,,,8.89,,,,44.0,,,,,2.22,
머핀_마드렌,머핀,해당없음,438,,6.25,,,18.75,,,,63.0,,,,,16.25,
머핀_마들렌,머핀,해당없음,465,,6.0,,,32.0,,,,600.0,,,,,19.0,
머핀_블루베리 머핀,머핀,해당없음,394,,5.45,20.91,45.45,26.36,,,,454.0,,,,48.18,4.18,0.0
머핀_블루베리 머핀,머핀,해당없음,439,,4.0,,,27.0,,,,193.0,,,,,4.3,
머핀_블루베리 머핀,머핀,해당없음,408,,5.64,,,28.93,,,,313.0,,,,,3.57,
머핀_생미쉘시트러스마들렌,머핀,해당없음,500,,5.0,,,35.0,,,,450.0,,,,,9.0,
머핀_쌀휘낭시에,머핀,해당없음,333,,6.67,,,16.67,,,,217.0,,,,,13.67,
머핀_얼그레이 레몬 머핀,머핀,해당없음,378,,5.56,,,17.78,,,,89.0,,,,,13.33,
머핀_잉글리쉬 머핀,머핀,해당없음,236,,11.67,,,2.5,,,,403.0,,,,,2.67,
머핀_잉글리쉬 머핀,머핀,해당없음,199,,9.29,,,1.43,,,,550.0,,,,,3.0,
머핀_초코 바나나 머핀,머핀,해당없음,356,,5.56,,,22.22,,,,83.0,,,,,13.33,
머핀_초코 마들렌,머핀,해당없음,418,,6.5,24.9,42.0,17.4,,,,210.0,,,,,8.4,
머핀_초코 머핀,머핀,해당없음,423,,5.0,,,24.0,,,,171.0,,,,,5.0,
머핀_초코 머핀,머핀,해당없음,400,,7.86,,,28.21,,,,290.0,,,,,3.07,
머핀_초코칩 머핀,머핀,해당없음,382,,6.36,18.18,49.09,29.09,,,,406.0,,,,32.73,4.18,0.0
머핀_초코칩 머핀,머핀,해당없음,376,,6.36,,,8.18,,,,136.0,,,,,6.73,
머핀_초콜릿휘낭시에 글루텐프리,머핀,해당없음,575,,7.5,,,102.5,,,,213.0,,,,,2.0,
머핀_치즈 머핀,머핀,해당없음,401,,7.14,,,10.0,,,,86.0,,,,,3.57,
머핀_치즈 머핀,머핀,해당없음,373,,7.27,,,20.91,,,,477.0,,,,,3.0,
머핀_카러멜 마들렌,머핀,해당없음,394,,5.6,,,23.2,,,,183.0,,,,,7.3,
머핀_크림치즈 머핀,머핀,해당없음,393,,6.36,20.91,45.45,24.55,,,,429.0,,,,43.64,5.09,0.0
머핀_플레인 머핀,머핀,해당없음,446,,4.0,,,26.0,,,,186.0,,,,,4.3,
머핀_피낭시에,머핀,해당없음,385,,7.69,,,26.92,,,,173.0,,,,,15.0,
머핀_휘낭시에 글루텐프리,머핀,해당없음,575,,7.5,,,102.5,,,,240.0,,,,,1.75,
머핀_게랑트쇼콜라 (L),머핀,해당없음,536,,4.7,29.9,62.0,37.3,,,,481.0,,,,,12.3,
머핀_레몬 마들렌,머핀,해당없음,397,,5.9,22.7,42.3,22.1,,,,192.0,,,,,7.1,
머핀_머핀,머핀,해당없음,343,,3.57,,,19.29,,,,214.0,,,,,3.57,
머핀_블루베리 머핀,머핀,해당없음,323,,3.7,,,21.48,,,,18.0,,,,,5.19,
머핀_얼그레이 휘낭시에,머핀,해당없음,527,,6.29,,,35.43,,,,97.0,,,,,12.0,
머핀_초코범벅,머핀,해당없음,429,,5.71,,,34.29,,,,155.0,,,,,11.43,
머핀_초코범벅,머핀,해당없음,429,,6.0,,,34.0,,,,155.0,,,,,11.7,
머핀_초코칩 머핀,머핀,해당없음,603,,5.0,,,27.5,,,,21.0,,,,,8.33,
머핀_치즈 머핀,머핀,해당없음,336,,5.33,,,20.0,,,,69.0,,,,,6.67,
머핀_캐러멜 마들렌,머핀,해당없음,394,,5.6,21.2,45.1,23.2,,,,183.0,,,,,7.3,
머핀_허쉬초코 머핀,머핀,해당없음,440,,7.0,23.0,51.0,29.0,,,,530.0,,,,36.0,6.0,0.0
머핀_헤이즐넛 휘낭시에,머핀,해당없음,527,,6.29,,,35.43,,,,97.0,,,,,12.0,
머핀_휘낭시에 로투스,머핀,해당없음,535,,6.98,25.58,67.44,41.86,,,,323.0,,,,127.91,9.3,2.33
머핀_휘낭시에 소보로,머핀,해당없음,526,,6.98,25.58,65.12,39.53,,,,267.0,,,,134.88,9.3,2.33
머핀_휘낭시에 소시지,머핀,해당없음,667,,11.63,39.53,55.81,37.21,,,,1067.0,,,,162.79,16.28,2.33
머핀_휘낭시에 약과,머핀,해당없음,572,,6.98,25.58,72.09,39.53,,,,281.0,,,,127.91,9.3,2.33
머핀_휘낭시에 오레오,머핀,해당없음,563,,6.98,27.91,69.77,44.19,,,,351.0,,,,127.91,11.63,2.33
머핀_휘낭시에 크림치즈,머핀,해당없음,509,,6.98,27.91,55.81,34.88,,,,323.0,,,,148.84,16.28,2.33
머핀_휘낭시에 플레인,머핀,해당없음,447,,4.65,20.93,53.49,34.88,,,,253.0,,,,127.91,9.3,2.33
모닝빵_바로만든모닝빵 (10입),모닝빵,해당없음,329,,10.0,,,8.0,,,,633.0,,,,,5.0,
모닝빵_부드러운연유브레드,모닝빵,해당없음,390,,7.0,,,14.0,,,,360.0,,,,,11.0,
모닝빵_순수한맛순우유롤 (봉),모닝빵,해당없음,323,,9.24,,,7.61,,,,375.0,,,,,8.7,
모닝빵_스위트밀크롤 (1개입),모닝빵,해당없음,386,,9.09,17.27,50.0,13.64,,,,295.0,,,,0.0,7.27,0.0
모닝빵_스위트밀크롤 (2개입),모닝빵,해당없음,386,,9.09,18.18,50.0,13.64,,,,295.0,,,,0.0,7.27,0.0
모닝빵_스위트밀크롤 (3개입),모닝빵,해당없음,386,,9.09,16.67,50.0,12.12,,,,288.0,,,,0.0,7.27,0.0
모닝빵_스위트밀크롤 (4개입),모닝빵,해당없음,381,,9.09,17.05,48.86,12.5,,,,284.0,,,,0.0,6.82,0.0
모닝빵_스위트밀크롤 (5개입),모닝빵,해당없음,382,,9.09,17.27,49.09,12.73,,,,291.0,,,,0.0,7.27,0.0
모닝빵_스위트밀크롤 (6개입),모닝빵,해당없음,383,,8.33,17.42,49.24,12.88,,,,288.0,,,,2.65,7.58,0.0
모닝빵_야채모닝롤 (8입),모닝빵,해당없음,366,,11.0,,,7.0,,,,497.0,,,,,2.3,
모닝빵_연유퐁당밀크 브레드 (소),모닝빵,해당없음,408,,6.15,,,18.46,,,,285.0,,,,,13.85,
모닝빵_진한초코브레드,모닝빵,해당없음,383,,7.3,,,19.71,,,,226.0,,,,,10.22,
모닝빵_폭신폭신우유 브레드,모닝빵,해당없음,279,,9.41,,,9.41,,,,341.0,,,,,4.12,
모닝빵_한겹한겹촉촉한밀크 브레드,모닝빵,해당없음,348,,7.81,,,19.53,,,,328.0,,,,,5.47,
모닝빵_혼자서도즐기는연유브레드,모닝빵,해당없음,391,,7.03,,,14.84,,,,352.0,,,,,10.94,
모닝빵_굿모닝브리오슈,모닝빵,해당없음,345,,9.1,,,7.2,,,,318.0,,,,,7.7,
모닝빵_우유듬뿍연유브레드,모닝빵,해당없음,396,,6.95,14.44,57.75,14.44,,,,417.0,,,,24.06,11.76,0.43
모닝빵_우유듬뿍연유브레드 (대),모닝빵,해당없음,396,,6.79,14.64,57.5,14.64,,,,414.0,,,,26.79,11.79,0.39
모닝빵_초코아몬드브레드,모닝빵,해당없음,372,,8.53,14.73,48.84,19.38,,,,287.0,,,,15.5,7.75,0.0
바게트_갈릭 바게트볼,바게트,해당없음,327,,7.78,,,40.0,,,,422.0,,,,,6.67,
바게트_갈릭 치즈 부기브레드,바게트,해당없음,369,,9.41,,,0.47,,,,242.0,,,,,1.13,
바게트_달콤한 연유바게뜨,바게트,해당없음,373,,6.67,,,10.67,,,,467.0,,,,,8.67,
바게트_대파 바게트볼,바게트,해당없음,424,,7.78,,,12.22,,,,454.0,,,,,12.22,
바게트_마늘 바게트,바게트,해당없음,425,,8.0,,,14.67,,,,619.0,,,,,6.67,
바게트_마늘모닝바게뜨,바게트,해당없음,324,,8.57,8.57,51.9,4.29,,,,543.0,,,,23.81,3.33,0.0
바게트_마늘바게뜨,바게트,해당없음,330,,7.0,,,9.0,,,,525.0,,,,,4.0,
바게트_마늘 바게트,바게트,해당없음,377,,7.9,,,9.2,,,,292.0,,,,,7.2,
바게트_마늘빵 (5개입),바게트,해당없음,350,,7.14,,,4.29,,,,471.0,,,,,6.57,
바게트_마롱깜파뉴,바게트,해당없음,243,,6.82,,,8.64,,,,70.0,,,,,0.18,
바게트_모닝바게뜨,바게트,해당없음,258,,8.95,,,0.0,,,,537.0,,,,,0.16,
바게트_무화과크림 바게트,바게트,해당없음,405,,5.8,22.5,44.9,14.6,,,,253.0,,,,,8.2,
바게트_미엘프로마쥬,바게트,해당없음,278,,7.76,,,6.53,,,,346.0,,,,,4.49,
바게트_반미마늘스틱,바게트,해당없음,405,,4.55,,,20.45,,,,325.0,,,,,8.86,
바게트_반미바게뜨,바게트,해당없음,246,,5.13,,,2.56,,,,295.0,,,,,2.56,
바게트_순수바게트,바게트,해당없음,264,,8.1,,,0.6,,,,496.0,,,,,0.3,
바게트_자꾸 생각나는 갈릭바게뜨,바게트,해당없음,444,,6.67,,,11.11,,,,489.0,,,,,10.89,
바게트_치즈바게뜨,바게트,해당없음,305,,11.0,,,2.0,,,,640.0,,,,,3.6,
바게트_크랜베리 로프,바게트,해당없음,249,,7.14,,,9.14,,,,332.0,,,,,0.29,
바게트_크랜베리윌넛,바게트,해당없음,414,,4.76,,,30.95,,,,369.0,,,,,6.43,
바게트_크림치즈모닝바게뜨 (H),바게트,해당없음,292,,9.85,6.82,46.21,6.06,,,,508.0,,,,15.15,3.71,0.0
바게트_크림치즈모닝바게뜨,바게트,해당없음,292,,9.85,,,5.68,,,,504.0,,,,,3.79,
바게트_토마토 치즈 부기브레드,바게트,해당없음,247,,10.0,,,0.53,,,,274.0,,,,,1.14,
바게트_통검정보리브레드,바게트,해당없음,217,,6.0,,,3.0,,,,612.0,,,,,0.0,
바게트_통밀깜파뉴,바게트,해당없음,241,,7.0,,,5.0,,,,397.0,,,,,1.1,
바게트_파리의 갈릭바게뜨,바게트,해당없음,429,,7.5,,,11.67,,,,583.0,,,,,8.33,
바게트_파리의 바게뜨,바게트,해당없음,265,,9.0,,,0.5,,,,620.0,,,,,0.2,
바게트_프렌치마늘바게뜨,바게트,해당없음,323,,6.83,11.8,45.96,10.56,,,,441.0,,,,21.74,4.97,0.31
바게트_프렌치바게뜨,바게트,해당없음,252,,8.87,1.25,50.4,0.4,,,,536.0,,,,0.0,0.0,0.0
바게트_피자바게트,바게트,해당없음,213,,10.0,,,3.0,,,,412.0,,,,,3.2,
